lncRNA,target
DPH6-DT,SLC38A2
DPH6-DT,SLC25A16
DPH6-DT,SLC39A10
DPH6-DT,SLC36A4
DPH6-DT,SMAD1
DPH6-DT,SLC2A13
DPH6-DT,SNAP23
DPH6-DT,SLC6A15
DPH6-DT,SNAPC3
DPH6-DT,SMARCAD1
DPH6-DT,SNX3
DPH6-DT,SMIM13
DPH6-DT,SOD1
DPH6-DT,SLC4A7
DPH6-DT,SNX25
DPH6-DT,SNX6
DPH6-DT,SLK
DPH6-DT,SPATA7
DPH6-DT,SPCS3
DPH6-DT,SPAST
DPH6-DT,SMCHD1
DPH6-DT,SNX27
DPH6-DT,SRP9
DPH6-DT,SPPL3
DPH6-DT,SRSF2
DPH6-DT,SRPK1
DPH6-DT,STARD7
DPH6-DT,ST7L
DPH6-DT,SSX2IP
DPH6-DT,STRN3
DPH6-DT,SUMF1
DPH6-DT,STXBP6
DPH6-DT,STT3B
DPH6-DT,STEAP2
DPH6-DT,SUZ12
DPH6-DT,SYT9
DPH6-DT,TARS3
DPH6-DT,TAF3
DPH6-DT,TCP1
DPH6-DT,TERF2IP
DPH6-DT,TBPL1
DPH6-DT,TCP11L1
DPH6-DT,TMA7
DPH6-DT,TCF12
DPH6-DT,TASOR
DPH6-DT,TMEM160
DPH6-DT,TIMP3
DPH6-DT,TFG
DPH6-DT,TMEM165
DPH6-DT,TLK1
DPH6-DT,TMSB10
DPH6-DT,TM9SF3
DPH6-DT,TOMM7
DPH6-DT,TMEM248
DPH6-DT,TMEM30A
DPH6-DT,TPI1
DPH6-DT,TOMM70
DPH6-DT,TMEM168
DPH6-DT,TNKS2
DPH6-DT,TMEM170B
DPH6-DT,TRIM37
DPH6-DT,TRPC1
DPH6-DT,TRAPPC8
DPH6-DT,TTC13
DPH6-DT,TTC39C
DPH6-DT,TRIM24
DPH6-DT,TUSC3
DPH6-DT,UBE2D2
DPH6-DT,TTC14
DPH6-DT,UBE2L3
DPH6-DT,UBE2G1
DPH6-DT,TUT4
DPH6-DT,UBE2R2
DPH6-DT,UBE2H
DPH6-DT,UBE2K
DPH6-DT,TXNL1
DPH6-DT,UBE3C
DPH6-DT,UGCG
DPH6-DT,UGGT2
DPH6-DT,UCHL5
DPH6-DT,USP39
DPH6-DT,URI1
DPH6-DT,USP12
DPH6-DT,UTP23
DPH6-DT,UBR3
DPH6-DT,UVRAG
DPH6-DT,VAV3
DPH6-DT,UHMK1
DPH6-DT,VMA21
DPH6-DT,USP53
DPH6-DT,WASF1
DPH6-DT,VPS54
DPH6-DT,VAPA
DPH6-DT,VKORC1L1
DPH6-DT,WDSUB1
DPH6-DT,WAPL
DPH6-DT,VTA1
DPH6-DT,VWA8
DPH6-DT,XRCC5
DPH6-DT,YWHAQ
DPH6-DT,WDR17
DPH6-DT,WWOX
DPH6-DT,ZBTB1
DPH6-DT,ZCCHC7
DPH6-DT,YWHAB
DPH6-DT,ZFAND6
DPH6-DT,ZDHHC20
DPH6-DT,ZMYM5
DPH6-DT,ZFPM2
DPH6-DT,ZFAND5
DPH6-DT,ZNF385B
DPH6-DT,ZFC3H1
DPH6-DT,ZNF280D
DPH6-DT,ZNF540
DPH6-DT,ZMYM4
DPH6-DT,ZNF782
DPH6-DT,ZNF800
DPH6-DT,ZNF804A
DPH6-DT,ZNF804B
DPH6-DT,ZSWIM6
DPH6-DT,ZNF518A
DPH6-DT,ZNF84
DPP10-AS1,BCAP29
DPP10-AS1,GULP1
DPP10-AS1,LRRC40
DPP10-AS3,CNR1
DPP10-AS3,CNOT7
DPP10-AS3,SPATA7
DPP10-AS3,STK38L
DPYD-AS1,ABHD6
DPYD-AS1,ABHD17B
DPYD-AS1,AARS1
DPYD-AS1,ACBD3
DPYD-AS1,ACYP2
DPYD-AS1,AACS
DPYD-AS1,ABHD18
DPYD-AS1,ACTR3B
DPYD-AS1,ACOT11
DPYD-AS1,ADGRA1
DPYD-AS1,ADAMTS19
DPYD-AS1,ACAP2
DPYD-AS1,ADD1
DPYD-AS1,ACER3
DPYD-AS1,ADAM23
DPYD-AS1,ADAM17
DPYD-AS1,ABHD2
DPYD-AS1,AKIRIN1
DPYD-AS1,AKAP7
DPYD-AS1,ACSL3
DPYD-AS1,ADAR
DPYD-AS1,AGTPBP1
DPYD-AS1,ANAPC10
DPYD-AS1,AK3
DPYD-AS1,AGPAT5
DPYD-AS1,AHCYL2
DPYD-AS1,AMFR
DPYD-AS1,ADNP
DPYD-AS1,ANAPC16
DPYD-AS1,AKT2
DPYD-AS1,AFDN
DPYD-AS1,AFG2A
DPYD-AS1,AMD1
DPYD-AS1,APMAP
DPYD-AS1,ANKRD6
DPYD-AS1,ANKRD36B
DPYD-AS1,AKT3
DPYD-AS1,AP4S1
DPYD-AS1,AOPEP
DPYD-AS1,AHI1
DPYD-AS1,AKAP12
DPYD-AS1,ARHGDIG
DPYD-AS1,ARHGAP22
DPYD-AS1,ANKH
DPYD-AS1,ANKRD36
DPYD-AS1,ARHGAP24
DPYD-AS1,ARHGAP44
DPYD-AS1,APPL1
DPYD-AS1,ARL8B
DPYD-AS1,ARPC2
DPYD-AS1,ARMC1
DPYD-AS1,ARL17B
DPYD-AS1,ARAP2
DPYD-AS1,ARL5A
DPYD-AS1,ATG10
DPYD-AS1,ARHGAP21
DPYD-AS1,ATG5
DPYD-AS1,ARSB
DPYD-AS1,APBB2
DPYD-AS1,ATCAY
DPYD-AS1,ATP5F1D
DPYD-AS1,ASAH1
DPYD-AS1,ATP5MC1
DPYD-AS1,ATP5PD
DPYD-AS1,ATOSA
DPYD-AS1,ATP5PB
DPYD-AS1,ATP6V1D
DPYD-AS1,ARK2C
DPYD-AS1,ATP5MG
DPYD-AS1,ASPH
DPYD-AS1,ARHGAP29
DPYD-AS1,AUH
DPYD-AS1,ATP1A2
DPYD-AS1,ATP6V0E2
DPYD-AS1,ARMC9
DPYD-AS1,B2M
DPYD-AS1,ATXN10
DPYD-AS1,ATF6
DPYD-AS1,ATXN2
DPYD-AS1,B4GALT6
DPYD-AS1,BEX4
DPYD-AS1,ATP8B1
DPYD-AS1,BEND6
DPYD-AS1,ATXN3
DPYD-AS1,ATP9B
DPYD-AS1,ATP6V0A1
DPYD-AS1,ATP8A1
DPYD-AS1,AVL9
DPYD-AS1,C12orf76
DPYD-AS1,BICC1
DPYD-AS1,BCLAF3
DPYD-AS1,C11orf58
DPYD-AS1,BMPR1A
DPYD-AS1,CAB39
DPYD-AS1,C2CD5
DPYD-AS1,CACYBP
DPYD-AS1,CACNA2D3
DPYD-AS1,BDH1
DPYD-AS1,BRI3BP
DPYD-AS1,BTRC
DPYD-AS1,CAPNS1
DPYD-AS1,BMP2K
DPYD-AS1,CAMKK1
DPYD-AS1,C6orf89
DPYD-AS1,CACNB2
DPYD-AS1,CBFB
DPYD-AS1,CAMLG
DPYD-AS1,CAMKK2
DPYD-AS1,CAPS2
DPYD-AS1,BTBD7
DPYD-AS1,CAPZA2
DPYD-AS1,CAST
DPYD-AS1,CCDC148
DPYD-AS1,C2CD3
DPYD-AS1,CCNH
DPYD-AS1,CCAR1
DPYD-AS1,CAPZB
DPYD-AS1,CAPRIN2
DPYD-AS1,CAMK2D
DPYD-AS1,CCNYL1
DPYD-AS1,CAMK1D
DPYD-AS1,CASP8AP2
DPYD-AS1,CCM2
DPYD-AS1,CACNG8
DPYD-AS1,CDC40
DPYD-AS1,CDKN2D
DPYD-AS1,CDC42SE2
DPYD-AS1,CCDC30
DPYD-AS1,CBFA2T2
DPYD-AS1,CDC14B
DPYD-AS1,CCDC186
DPYD-AS1,CD200
DPYD-AS1,CDC73
DPYD-AS1,CDK14
DPYD-AS1,CEP15
DPYD-AS1,CDIN1
DPYD-AS1,CDC42BPB
DPYD-AS1,CEP83
DPYD-AS1,CEP95
DPYD-AS1,CEP112
DPYD-AS1,CCDC50
DPYD-AS1,CDHR3
DPYD-AS1,CFAP221
DPYD-AS1,CES4A
DPYD-AS1,CHMP4B
DPYD-AS1,CD46
DPYD-AS1,CCP110
DPYD-AS1,CERCAM
DPYD-AS1,CEPT1
DPYD-AS1,CHST1
DPYD-AS1,CHPT1
DPYD-AS1,CEP126
DPYD-AS1,CLTA
DPYD-AS1,CLNS1A
DPYD-AS1,CHM
DPYD-AS1,CLU
DPYD-AS1,CHST11
DPYD-AS1,CLSTN1
DPYD-AS1,CNDP1
DPYD-AS1,COA1
DPYD-AS1,CHL1
DPYD-AS1,COX5B
DPYD-AS1,CNTN3
DPYD-AS1,CPE
DPYD-AS1,COG6
DPYD-AS1,CPOX
DPYD-AS1,CPT1C
DPYD-AS1,COLGALT2
DPYD-AS1,CREM
DPYD-AS1,CSAD
DPYD-AS1,CRELD1
DPYD-AS1,CMTM4
DPYD-AS1,CRK
DPYD-AS1,CSNK1E
DPYD-AS1,CSE1L
DPYD-AS1,CSTB
DPYD-AS1,CSTPP1
DPYD-AS1,CNKSR2
DPYD-AS1,CST3
DPYD-AS1,CRBN
DPYD-AS1,CTSF
DPYD-AS1,CPM
DPYD-AS1,CRPPA
DPYD-AS1,CSNK1A1
DPYD-AS1,COPA
DPYD-AS1,CTDSPL
DPYD-AS1,CTSB
DPYD-AS1,CTCF
DPYD-AS1,DAP3
DPYD-AS1,CUL2
DPYD-AS1,CSPP1
DPYD-AS1,DAZAP2
DPYD-AS1,CTNND2
DPYD-AS1,DCUN1D2
DPYD-AS1,CTTNBP2
DPYD-AS1,CYCS
DPYD-AS1,CX3CL1
DPYD-AS1,CTSA
DPYD-AS1,CUL5
DPYD-AS1,DAB1
DPYD-AS1,DENR
DPYD-AS1,DHRS7B
DPYD-AS1,CTNND1
DPYD-AS1,DCAF5
DPYD-AS1,DCTN4
DPYD-AS1,DCP1A
DPYD-AS1,DCAF7
DPYD-AS1,DENND6A
DPYD-AS1,CYP7B1
DPYD-AS1,DDX46
DPYD-AS1,DHX29
DPYD-AS1,DHCR24
DPYD-AS1,DCAF10
DPYD-AS1,DNAJC1
DPYD-AS1,DHX57
DPYD-AS1,DIAPH1
DPYD-AS1,DENND11
DPYD-AS1,DGKB
DPYD-AS1,DLGAP4
DPYD-AS1,DNAJC7
DPYD-AS1,DNAJB1
DPYD-AS1,DIP2A
DPYD-AS1,DNAJC3
DPYD-AS1,DNAJB14
DPYD-AS1,DNAAF9
DPYD-AS1,DNM1L
DPYD-AS1,DSTN
DPYD-AS1,DTD1
DPYD-AS1,DYNC2LI1
DPYD-AS1,DIP2B
DPYD-AS1,DPYSL5
DPYD-AS1,DNAJC13
DPYD-AS1,DPY19L3
DPYD-AS1,DNM3
DPYD-AS1,EID1
DPYD-AS1,DTWD2
DPYD-AS1,ECE1
DPYD-AS1,DOP1B
DPYD-AS1,DNASE1
DPYD-AS1,DOCK7
DPYD-AS1,EFCAB6
DPYD-AS1,ECHDC2
DPYD-AS1,EFNB2
DPYD-AS1,ELMOD1
DPYD-AS1,EHBP1
DPYD-AS1,DPP8
DPYD-AS1,DSTYK
DPYD-AS1,EIF3M
DPYD-AS1,EIF2AK4
DPYD-AS1,EDEM3
DPYD-AS1,ELMOD3
DPYD-AS1,EIF5
DPYD-AS1,ELL2
DPYD-AS1,ELOC
DPYD-AS1,ERI3
DPYD-AS1,ELAPOR1
DPYD-AS1,ELAPOR2
DPYD-AS1,ENOX2
DPYD-AS1,EFCAB14
DPYD-AS1,EPS15L1
DPYD-AS1,EHMT1
DPYD-AS1,EPB41
DPYD-AS1,EVL
DPYD-AS1,ERLEC1
DPYD-AS1,ERGIC1
DPYD-AS1,ERO1A
DPYD-AS1,ELP4
DPYD-AS1,ELP2
DPYD-AS1,EPC1
DPYD-AS1,FAM110B
DPYD-AS1,ESYT2
DPYD-AS1,ETV6
DPYD-AS1,FAU
DPYD-AS1,ETFDH
DPYD-AS1,FADS3
DPYD-AS1,FAM217B
DPYD-AS1,FBXL5
DPYD-AS1,FBXL3
DPYD-AS1,FBXL2
DPYD-AS1,FDPS
DPYD-AS1,FBXW4
DPYD-AS1,FBXO34
DPYD-AS1,FAM20B
DPYD-AS1,FBXO9
DPYD-AS1,FAM135B
DPYD-AS1,FEZ1
DPYD-AS1,FKBP4
DPYD-AS1,FARSB
DPYD-AS1,FOS
DPYD-AS1,FBXO42
DPYD-AS1,FAM153A
DPYD-AS1,FSD1
DPYD-AS1,FERMT2
DPYD-AS1,FGFR1
DPYD-AS1,FTL
DPYD-AS1,GABRA5
DPYD-AS1,FRMD4B
DPYD-AS1,FGD4
DPYD-AS1,GABBR1
DPYD-AS1,FOXO3
DPYD-AS1,FIP1L1
DPYD-AS1,G3BP2
DPYD-AS1,FYTTD1
DPYD-AS1,GAD2
DPYD-AS1,GABRB3
DPYD-AS1,GALK2
DPYD-AS1,FUS
DPYD-AS1,GDPD1
DPYD-AS1,FSD1L
DPYD-AS1,FRRS1L
DPYD-AS1,GCFC2
DPYD-AS1,GGNBP2
DPYD-AS1,GABRG1
DPYD-AS1,GIPC2
DPYD-AS1,GNB2
DPYD-AS1,GARRE1
DPYD-AS1,GNA12
DPYD-AS1,GNG2
DPYD-AS1,GNG3
DPYD-AS1,GFM1
DPYD-AS1,GABPB2
DPYD-AS1,GAREM1
DPYD-AS1,GLUD1
DPYD-AS1,GNAL
DPYD-AS1,GAS7
DPYD-AS1,GCC2
DPYD-AS1,GNB4
DPYD-AS1,GOLGA8A
DPYD-AS1,GOLGA8B
DPYD-AS1,GLUL
DPYD-AS1,GPR137C
DPYD-AS1,GFPT1
DPYD-AS1,GTF2F2
DPYD-AS1,GRM7
DPYD-AS1,GMPS
DPYD-AS1,HAGH
DPYD-AS1,H2AZ2
DPYD-AS1,GPR155
DPYD-AS1,GNB5
DPYD-AS1,GTF2IRD1
DPYD-AS1,HINT1
DPYD-AS1,GSN
DPYD-AS1,GTF2A1
DPYD-AS1,GPSM2
DPYD-AS1,GRAMD1B
DPYD-AS1,HM13
DPYD-AS1,GPR180
DPYD-AS1,HDAC8
DPYD-AS1,HGSNAT
DPYD-AS1,GSK3B
DPYD-AS1,HBS1L
DPYD-AS1,HERC4
DPYD-AS1,HMGB1
DPYD-AS1,HSPB1
DPYD-AS1,HSP90AA1
DPYD-AS1,HS6ST1
DPYD-AS1,HPCAL1
DPYD-AS1,HPCAL4
DPYD-AS1,HRH1
DPYD-AS1,HSD17B12
DPYD-AS1,HOOK1
DPYD-AS1,HIP1
DPYD-AS1,HSPA4
DPYD-AS1,HS2ST1
DPYD-AS1,INPP5A
DPYD-AS1,HNRNPA3
DPYD-AS1,IFNAR1
DPYD-AS1,HSPA9
DPYD-AS1,HUNK
DPYD-AS1,IDS
DPYD-AS1,HSBP1
DPYD-AS1,JPT1
DPYD-AS1,IRAK1BP1
DPYD-AS1,ICA1L
DPYD-AS1,ITPK1
DPYD-AS1,KAT2B
DPYD-AS1,KANSL1L
DPYD-AS1,KCNQ1
DPYD-AS1,KCNH7
DPYD-AS1,INPP4B
DPYD-AS1,IRS2
DPYD-AS1,KHDRBS2
DPYD-AS1,KCNJ3
DPYD-AS1,JAK2
DPYD-AS1,KHDRBS1
DPYD-AS1,KANK1
DPYD-AS1,KDM1A
DPYD-AS1,KDM4B
DPYD-AS1,KCMF1
DPYD-AS1,KCND3
DPYD-AS1,KDM3B
DPYD-AS1,KCNT1
DPYD-AS1,KIAA1328
DPYD-AS1,KLHL2
DPYD-AS1,KIAA0930
DPYD-AS1,KIF3B
DPYD-AS1,KIF3A
DPYD-AS1,LARP7
DPYD-AS1,KIAA0586
DPYD-AS1,KLHDC10
DPYD-AS1,KLHL7
DPYD-AS1,KLHL8
DPYD-AS1,LAMP1
DPYD-AS1,KLHL28
DPYD-AS1,KIDINS220
DPYD-AS1,KNOP1
DPYD-AS1,LIN52
DPYD-AS1,KIF2A
DPYD-AS1,LARGE1
DPYD-AS1,LIMS1
DPYD-AS1,KLHL5
DPYD-AS1,KPNA6
DPYD-AS1,KMT2E
DPYD-AS1,LPAR1
DPYD-AS1,LRRC4C
DPYD-AS1,LRP12
DPYD-AS1,LRRFIP1
DPYD-AS1,LYPLAL1
DPYD-AS1,LRRC28
DPYD-AS1,MAL2
DPYD-AS1,LNPK
DPYD-AS1,LRCH3
DPYD-AS1,LPGAT1
DPYD-AS1,LONP2
DPYD-AS1,MACROD2
DPYD-AS1,MAGED1
DPYD-AS1,MAP7D1
DPYD-AS1,MAP2K1
DPYD-AS1,MAP3K3
DPYD-AS1,LYRM7
DPYD-AS1,LRRC8B
DPYD-AS1,MAML1
DPYD-AS1,MAP3K4
DPYD-AS1,MAP4K5
DPYD-AS1,MAPRE2
DPYD-AS1,MAPK9
DPYD-AS1,MARS1
DPYD-AS1,MAPK6
DPYD-AS1,MAPK8IP2
DPYD-AS1,MARCHF1
DPYD-AS1,MBD2
DPYD-AS1,MARCHF7
DPYD-AS1,METTL25
DPYD-AS1,MEST
DPYD-AS1,MAPKBP1
DPYD-AS1,MEAF6
DPYD-AS1,MARK3
DPYD-AS1,MAP4K4
DPYD-AS1,MICOS13
DPYD-AS1,MICU2
DPYD-AS1,MGST3
DPYD-AS1,MBOAT2
DPYD-AS1,METTL16
DPYD-AS1,MKNK1
DPYD-AS1,MEGF9
DPYD-AS1,MRPS21
DPYD-AS1,MCC
DPYD-AS1,MT-CO1
DPYD-AS1,MED14
DPYD-AS1,MIGA1
DPYD-AS1,MTFMT
DPYD-AS1,MICU3
DPYD-AS1,MSH3
DPYD-AS1,MTX2
DPYD-AS1,MLLT3
DPYD-AS1,MROH1
DPYD-AS1,MTMR1
DPYD-AS1,MGAT4A
DPYD-AS1,MTMR12
DPYD-AS1,MZT2A
DPYD-AS1,MTCH1
DPYD-AS1,MLEC
DPYD-AS1,NAF1
DPYD-AS1,NAA16
DPYD-AS1,MRPS27
DPYD-AS1,MSI2
DPYD-AS1,MTUS1
DPYD-AS1,MSH2
DPYD-AS1,MRPS25
DPYD-AS1,MTMR9
DPYD-AS1,MTDH
DPYD-AS1,NAPEPLD
DPYD-AS1,NDUFB10
DPYD-AS1,NDRG2
DPYD-AS1,NDUFA12
DPYD-AS1,NDUFB6
DPYD-AS1,NARS2
DPYD-AS1,NCEH1
DPYD-AS1,NENF
DPYD-AS1,NDUFS8
DPYD-AS1,NEFM
DPYD-AS1,MYO6
DPYD-AS1,NICOL1
DPYD-AS1,NDUFS2
DPYD-AS1,NEK7
DPYD-AS1,NDFIP2
DPYD-AS1,NGLY1
DPYD-AS1,NDUFA5
DPYD-AS1,NDUFV3
DPYD-AS1,NIPAL2
DPYD-AS1,NBN
DPYD-AS1,NFIX
DPYD-AS1,NRGN
DPYD-AS1,NMT2
DPYD-AS1,NRN1
DPYD-AS1,NEK9
DPYD-AS1,NEK10
DPYD-AS1,NUDC
DPYD-AS1,NPTX1
DPYD-AS1,NPTXR
DPYD-AS1,NTN4
DPYD-AS1,NKTR
DPYD-AS1,NLRP1
DPYD-AS1,OCIAD1
DPYD-AS1,NXN
DPYD-AS1,NUBPL
DPYD-AS1,NOL10
DPYD-AS1,OLFM1
DPYD-AS1,ODR4
DPYD-AS1,NUMB
DPYD-AS1,NLN
DPYD-AS1,OPTN
DPYD-AS1,NRIP1
DPYD-AS1,P3H2
DPYD-AS1,OS9
DPYD-AS1,NUP54
DPYD-AS1,NUP98
DPYD-AS1,OXSR1
DPYD-AS1,PAPSS1
DPYD-AS1,P2RX7
DPYD-AS1,PAAF1
DPYD-AS1,OAZ2
DPYD-AS1,PAK5
DPYD-AS1,PCCA
DPYD-AS1,NUP93
DPYD-AS1,OSBPL3
DPYD-AS1,PAXBP1
DPYD-AS1,NXPE3
DPYD-AS1,PARM1
DPYD-AS1,OSBPL8
DPYD-AS1,PAN3
DPYD-AS1,PCMTD1
DPYD-AS1,PDHX
DPYD-AS1,P4HB
DPYD-AS1,PDIA3
DPYD-AS1,PEBP1
DPYD-AS1,PCSK6
DPYD-AS1,PCCB
DPYD-AS1,PAFAH1B1
DPYD-AS1,PDP1
DPYD-AS1,PFDN5
DPYD-AS1,PDE7B
DPYD-AS1,PDXDC1
DPYD-AS1,PCGF5
DPYD-AS1,PFKM
DPYD-AS1,PGP
DPYD-AS1,PANK2
DPYD-AS1,PDLIM5
DPYD-AS1,PATJ
DPYD-AS1,PDE7A
DPYD-AS1,PGK1
DPYD-AS1,PDS5A
DPYD-AS1,PIGX
DPYD-AS1,PFKL
DPYD-AS1,PICALM
DPYD-AS1,PDS5B
DPYD-AS1,PHKB
DPYD-AS1,PHACTR4
DPYD-AS1,PHF20
DPYD-AS1,PINK1
DPYD-AS1,PIP4K2A
DPYD-AS1,PITPNA
DPYD-AS1,PLPP1
DPYD-AS1,PLK2
DPYD-AS1,PIP4K2B
DPYD-AS1,PLA2G12A
DPYD-AS1,PLEKHB2
DPYD-AS1,PGM2L1
DPYD-AS1,PNMA8A
DPYD-AS1,PMP22
DPYD-AS1,PPA2
DPYD-AS1,PLPPR4
DPYD-AS1,POLN
DPYD-AS1,PLEKHA5
DPYD-AS1,PNPLA8
DPYD-AS1,PNPT1
DPYD-AS1,PPA1
DPYD-AS1,PPP1R14C
DPYD-AS1,PPDPF
DPYD-AS1,PPM1G
DPYD-AS1,PPIB
DPYD-AS1,PPM1B
DPYD-AS1,POC1B
DPYD-AS1,PPIA
DPYD-AS1,PPP3CC
DPYD-AS1,PLLP
DPYD-AS1,PRDX1
DPYD-AS1,PPP2R2A
DPYD-AS1,PLEKHA1
DPYD-AS1,POM121
DPYD-AS1,PPP2R1A
DPYD-AS1,PPP5C
DPYD-AS1,PPM1K
DPYD-AS1,PPP4R2
DPYD-AS1,PRKACA
DPYD-AS1,PRELID2
DPYD-AS1,PRKN
DPYD-AS1,PRPSAP1
DPYD-AS1,PPP2R3A
DPYD-AS1,PRKCI
DPYD-AS1,PSIP1
DPYD-AS1,PSMC6
DPYD-AS1,PTN
DPYD-AS1,PPM1A
DPYD-AS1,PREPL
DPYD-AS1,PTGR1
DPYD-AS1,PSMB2
DPYD-AS1,PSMD1
DPYD-AS1,PSMC1
DPYD-AS1,PRKAR2A
DPYD-AS1,PRMT8
DPYD-AS1,PSMD12
DPYD-AS1,PTPN12
DPYD-AS1,PTPN2
DPYD-AS1,PRXL2A
DPYD-AS1,PTDSS1
DPYD-AS1,PTPRR
DPYD-AS1,PSMG2
DPYD-AS1,PXK
DPYD-AS1,PUS7
DPYD-AS1,RAB12
DPYD-AS1,PRKCB
DPYD-AS1,QRICH1
DPYD-AS1,PTCD3
DPYD-AS1,RABEPK
DPYD-AS1,PSME4
DPYD-AS1,RAB31
DPYD-AS1,RAB40B
DPYD-AS1,PUM2
DPYD-AS1,PTPN11
DPYD-AS1,RAD23B
DPYD-AS1,PTPN9
DPYD-AS1,RALBP1
DPYD-AS1,RAC1
DPYD-AS1,RABEP1
DPYD-AS1,RARB
DPYD-AS1,RAF1
DPYD-AS1,RAB11FIP4
DPYD-AS1,RAPGEF1
DPYD-AS1,RASGEF1B
DPYD-AS1,RASSF8
DPYD-AS1,RAD21
DPYD-AS1,RAD50
DPYD-AS1,RBL2
DPYD-AS1,RB1CC1
DPYD-AS1,REV1
DPYD-AS1,RHOA
DPYD-AS1,RILPL1
DPYD-AS1,RIOK3
DPYD-AS1,RBBP4
DPYD-AS1,RGS7
DPYD-AS1,RGS6
DPYD-AS1,RIPOR2
DPYD-AS1,RNPC3
DPYD-AS1,RPL29
DPYD-AS1,RNF157
DPYD-AS1,RPL35
DPYD-AS1,RPL22
DPYD-AS1,RPAIN
DPYD-AS1,RIC1
DPYD-AS1,RPL6
DPYD-AS1,RPL34
DPYD-AS1,RPL38
DPYD-AS1,RPS2
DPYD-AS1,RPS19
DPYD-AS1,RPL37A
DPYD-AS1,RNF216
DPYD-AS1,RGS17
DPYD-AS1,RELCH
DPYD-AS1,RPS14
DPYD-AS1,RPS9
DPYD-AS1,S100A6
DPYD-AS1,RPL7L1
DPYD-AS1,RPRD1A
DPYD-AS1,RPL13
DPYD-AS1,RTN1
DPYD-AS1,RTN4RL1
DPYD-AS1,RSU1
DPYD-AS1,RTF1
DPYD-AS1,RPS7
DPYD-AS1,RPL14
DPYD-AS1,SANBR
DPYD-AS1,RSBN1L
DPYD-AS1,ROCK2
DPYD-AS1,RPS29
DPYD-AS1,RPL37
DPYD-AS1,SDHC
DPYD-AS1,SAMD5
DPYD-AS1,SCARB1
DPYD-AS1,SCRG1
DPYD-AS1,RPS6KA3
DPYD-AS1,SCARB2
DPYD-AS1,SCN2B
DPYD-AS1,RSRC1
DPYD-AS1,SATB2
DPYD-AS1,SELENOM
DPYD-AS1,SCAMP1
DPYD-AS1,SAMD8
DPYD-AS1,RTTN
DPYD-AS1,SELENOT
DPYD-AS1,RSPH3
DPYD-AS1,SEC24B
DPYD-AS1,SEL1L3
DPYD-AS1,SEPTIN4
DPYD-AS1,SERINC1
DPYD-AS1,SCAF11
DPYD-AS1,SEC14L5
DPYD-AS1,SEPTIN6
DPYD-AS1,SEPTIN3
DPYD-AS1,SERF2
DPYD-AS1,SF1
DPYD-AS1,SF3B2
DPYD-AS1,SEPTIN11
DPYD-AS1,SFXN1
DPYD-AS1,SERPINE2
DPYD-AS1,SERINC5
DPYD-AS1,SGTB
DPYD-AS1,SEPTIN7
DPYD-AS1,SELENOI
DPYD-AS1,SKAP2
DPYD-AS1,SLC17A5
DPYD-AS1,SIRT2
DPYD-AS1,SGSM1
DPYD-AS1,SLC1A1
DPYD-AS1,SLC22A10
DPYD-AS1,SH3GLB1
DPYD-AS1,SLC25A27
DPYD-AS1,SIK3
DPYD-AS1,SHISA9
DPYD-AS1,SLC35G2
DPYD-AS1,SLC22A15
DPYD-AS1,SLC30A3
DPYD-AS1,SLC37A3
DPYD-AS1,SLC27A1
DPYD-AS1,SLC25A37
DPYD-AS1,SLC2A3
DPYD-AS1,SLC25A36
DPYD-AS1,SLC44A5
DPYD-AS1,SLC25A3
DPYD-AS1,SLC25A16
DPYD-AS1,SMAD1
DPYD-AS1,SLC12A6
DPYD-AS1,SLTM
DPYD-AS1,SNRPD2
DPYD-AS1,SLC6A15
DPYD-AS1,SNAPC3
DPYD-AS1,SMIM8
DPYD-AS1,SLC25A26
DPYD-AS1,SMARCAD1
DPYD-AS1,SMARCA4
DPYD-AS1,SLC43A2
DPYD-AS1,SLMAP
DPYD-AS1,SNX25
DPYD-AS1,SMIM14
DPYD-AS1,SMAD5
DPYD-AS1,SMC3
DPYD-AS1,SMURF2
DPYD-AS1,SPCS2
DPYD-AS1,SPARC
DPYD-AS1,SPATS2
DPYD-AS1,SPCS1
DPYD-AS1,SNX2
DPYD-AS1,SPATA6
DPYD-AS1,SOS2
DPYD-AS1,SPPL3
DPYD-AS1,SRFBP1
DPYD-AS1,SMCHD1
DPYD-AS1,SPIRE1
DPYD-AS1,SSB
DPYD-AS1,SRSF5
DPYD-AS1,SOCS7
DPYD-AS1,SRSF3
DPYD-AS1,ST3GAL6
DPYD-AS1,SPAG9
DPYD-AS1,SSU72
DPYD-AS1,SPPL2A
DPYD-AS1,STARD7
DPYD-AS1,SPECC1
DPYD-AS1,SREK1IP1
DPYD-AS1,SRGAP2B
DPYD-AS1,SRGAP2C
DPYD-AS1,STK25
DPYD-AS1,SPTLC2
DPYD-AS1,STAT3
DPYD-AS1,SULT4A1
DPYD-AS1,SRSF10
DPYD-AS1,STK3
DPYD-AS1,ST3GAL1
DPYD-AS1,ST6GALNAC3
DPYD-AS1,STXBP6
DPYD-AS1,SRSF4
DPYD-AS1,STEAP2
DPYD-AS1,SUZ12
DPYD-AS1,SYP
DPYD-AS1,STAT5B
DPYD-AS1,SSBP2
DPYD-AS1,SUGP2
DPYD-AS1,TATDN1
DPYD-AS1,ST3GAL2
DPYD-AS1,SYT11
DPYD-AS1,TARS3
DPYD-AS1,TAF15
DPYD-AS1,TBC1D19
