lncRNA,target
CASC2,CTBP2
CASC2,CTCF
CASC2,CUX1
CASC2,E2F3
CASC2,EGR1
CASC2,ELF1
CASC2,ELF2
CASC2,EP300
CASC2,ETS2
CASC2,ETV1
CASC2,ETV5
CASC2,EWSR1
CASC2,FOS
CASC2,FOXG1
CASC2,FOXP1
CASC2,FOXP2
CASC2,FUS
CASC2,HDAC2
CASC2,HIVEP1
CASC2,HMGN3
CASC2,HNRNPL
CASC2,ID2
CASC2,ILF3
CASC2,JUN
CASC2,JUND
CASC2,KAT2B
CASC2,KDM1A
CASC2,KDM5A
CASC2,KDM5B
CASC2,KHDRBS2
CASC2,KLF9
CASC2,MAX
CASC2,MEF2A
CASC2,MITF
CASC2,MTA3
CASC2,MXD1
CASC2,MXI1
CASC2,NCOR1
CASC2,NFAT5
CASC2,NFE2L2
CASC2,NFIC
CASC2,NIPBL
CASC2,NR2C2
CASC2,NR3C1
CASC2,NRF1
CASC2,PBX3
CASC2,PHF20
CASC2,POLR2A
CASC2,RAD21
CASC2,RB1
CASC2,RCOR1
CASC2,RFX2
CASC2,RORA
CASC2,RUNX1
CASC2,RUNX1T1
CASC2,SMAD1
CASC2,SMAD2
CASC2,SMAD5
CASC2,SMARCC1
CASC2,SMC3
CASC2,STAG1
CASC2,STAT2
CASC2,SUZ12
CASC2,TAF1
CASC2,TAF15
CASC2,TAF3
CASC2,TAF7
CASC2,TBL1X
CASC2,TBL1XR1
CASC2,TCF12
CASC2,TCF7L2
CASC2,XRN2
CASC2,YTHDC1
CASC2,YY1
CASC2,ZBTB7A
CASC2,ZKSCAN1
CASC2,ZMIZ1
CASC2,ZNF706
CASC2,ZNF83
CBR3-AS1,ADNP
CBR3-AS1,ARNT
CBR3-AS1,ARRB1
CBR3-AS1,BACH1
CBR3-AS1,BACH2
CBR3-AS1,BCLAF1
CBR3-AS1,CAMTA2
CBR3-AS1,CBFB
CBR3-AS1,CBX3
CBR3-AS1,CBX5
CBR3-AS1,CDK6
CBR3-AS1,CDK8
CBR3-AS1,CHD2
CBR3-AS1,CHD4
CBR3-AS1,CHD7
CBR3-AS1,CHD8
CBR3-AS1,CLOCK
CBR3-AS1,CREBBP
CBR3-AS1,CTBP2
CBR3-AS1,CTCF
CBR3-AS1,CUX1
CBR3-AS1,DDX5
CBR3-AS1,E2F3
CBR3-AS1,EGR1
CBR3-AS1,ELF1
CBR3-AS1,EP300
CBR3-AS1,ETS2
CBR3-AS1,ETV1
CBR3-AS1,ETV5
CBR3-AS1,EZH1
CBR3-AS1,FOS
CBR3-AS1,FOXK1
CBR3-AS1,FOXO3
CBR3-AS1,FOXP1
CBR3-AS1,FUS
CBR3-AS1,HDAC2
CBR3-AS1,HIVEP1
CBR3-AS1,JUN
CBR3-AS1,JUND
CBR3-AS1,KAT2B
CBR3-AS1,KDM1A
CBR3-AS1,KDM5A
CBR3-AS1,KDM5B
CBR3-AS1,MAX
CBR3-AS1,MTA3
CBR3-AS1,MXD1
CBR3-AS1,MXI1
CBR3-AS1,NCOA3
CBR3-AS1,NCOR1
CBR3-AS1,NCOR2
CBR3-AS1,NFAT5
CBR3-AS1,NFE2L2
CBR3-AS1,NFIC
CBR3-AS1,NIPBL
CBR3-AS1,NR2F1
CBR3-AS1,NR3C1
CBR3-AS1,NR4A1
CBR3-AS1,NRIP1
CBR3-AS1,NSD2
CBR3-AS1,PBX1
CBR3-AS1,PBX3
CBR3-AS1,PIAS1
CBR3-AS1,POLR2A
CBR3-AS1,PSIP1
CBR3-AS1,RAD21
CBR3-AS1,RB1
CBR3-AS1,RBFOX2
CBR3-AS1,RBPJ
CBR3-AS1,RCOR1
CBR3-AS1,RUNX1
CBR3-AS1,SMAD1
CBR3-AS1,SMAD2
CBR3-AS1,SMARCC1
CBR3-AS1,SMC3
CBR3-AS1,STAG1
CBR3-AS1,STAT3
CBR3-AS1,SUZ12
CBR3-AS1,TAF1
CBR3-AS1,TBL1X
CBR3-AS1,TBL1XR1
CBR3-AS1,TCF12
CBR3-AS1,TCF4
CBR3-AS1,TCF7L2
CBR3-AS1,TEAD1
CBR3-AS1,TFDP2
CBR3-AS1,YY1
CBR3-AS1,ZC3H8
CBR3-AS1,ZMIZ1
CBR3-AS1,ZNF83
CCDC144NL-AS1,FUBP3
CCDC144NL-AS1,FUS
CCDC144NL-AS1,FXR1
CCDC144NL-AS1,LARP7
CCDC144NL-AS1,SRSF3
CCDC144NL-AS1,XRN2
CCDC18-AS1,ADNP
CCDC18-AS1,AFF1
CCDC18-AS1,AFF4
CCDC18-AS1,ARNT
CCDC18-AS1,ATF2
CCDC18-AS1,BACH1
CCDC18-AS1,BCOR
CCDC18-AS1,BRD2
CCDC18-AS1,BRD4
CCDC18-AS1,CASP8AP2
CCDC18-AS1,CBX3
CCDC18-AS1,CBX5
CCDC18-AS1,CCNT2
CCDC18-AS1,CDK6
CCDC18-AS1,CDK8
CCDC18-AS1,CHD1
CCDC18-AS1,CHD2
CCDC18-AS1,CHD4
CCDC18-AS1,CHD7
CCDC18-AS1,CHD8
CCDC18-AS1,CLOCK
CCDC18-AS1,CREB1
CCDC18-AS1,CREBBP
CCDC18-AS1,CTBP1
CCDC18-AS1,CTBP2
CCDC18-AS1,CTCF
CCDC18-AS1,CUX1
CCDC18-AS1,DDX5
CCDC18-AS1,E2F3
CCDC18-AS1,EGR1
CCDC18-AS1,EHMT2
CCDC18-AS1,ELF1
CCDC18-AS1,ELF2
CCDC18-AS1,EP300
CCDC18-AS1,ETS2
CCDC18-AS1,ETV1
CCDC18-AS1,ETV5
CCDC18-AS1,EWSR1
CCDC18-AS1,EZH1
CCDC18-AS1,FMR1
CCDC18-AS1,FOS
CCDC18-AS1,FOXG1
CCDC18-AS1,FOXK1
CCDC18-AS1,FOXP1
CCDC18-AS1,FOXP2
CCDC18-AS1,HDAC2
CCDC18-AS1,HDAC8
CCDC18-AS1,HIVEP1
CCDC18-AS1,HMGN3
CCDC18-AS1,HNRNPD
CCDC18-AS1,HNRNPK
CCDC18-AS1,JAZF1
CCDC18-AS1,JUN
CCDC18-AS1,JUND
CCDC18-AS1,KAT2A
CCDC18-AS1,KAT2B
CCDC18-AS1,KDM1A
CCDC18-AS1,KDM5A
CCDC18-AS1,KDM5B
CCDC18-AS1,KHDRBS1
CCDC18-AS1,KLF9
CCDC18-AS1,KMT2A
CCDC18-AS1,MAX
CCDC18-AS1,MEF2A
CCDC18-AS1,MEF2C
CCDC18-AS1,MITF
CCDC18-AS1,MTA3
CCDC18-AS1,MXD1
CCDC18-AS1,MXI1
CCDC18-AS1,NCOR1
CCDC18-AS1,NELFA
CCDC18-AS1,NFAT5
CCDC18-AS1,NFE2L2
CCDC18-AS1,NFIC
CCDC18-AS1,NFKB1
CCDC18-AS1,NIPBL
CCDC18-AS1,NPM1
CCDC18-AS1,NR3C1
CCDC18-AS1,NR4A1
CCDC18-AS1,NRF1
CCDC18-AS1,NSD2
CCDC18-AS1,PBX3
CCDC18-AS1,POLR2A
CCDC18-AS1,PSIP1
CCDC18-AS1,RAD21
CCDC18-AS1,RB1
CCDC18-AS1,RBFOX2
CCDC18-AS1,RCOR1
CCDC18-AS1,RORA
CCDC18-AS1,RUNX1
CCDC18-AS1,RUNX1T1
CCDC18-AS1,SMAD1
CCDC18-AS1,SMAD2
CCDC18-AS1,SMAD3
CCDC18-AS1,SMAD5
CCDC18-AS1,SMARCA4
CCDC18-AS1,SMARCC1
CCDC18-AS1,SMC3
CCDC18-AS1,SP3
CCDC18-AS1,STAG1
CCDC18-AS1,STAT3
CCDC18-AS1,SUPT20H
CCDC18-AS1,SUZ12
CCDC18-AS1,TAF1
CCDC18-AS1,TAF15
CCDC18-AS1,TAF3
CCDC18-AS1,TAF7
CCDC18-AS1,TBL1X
CCDC18-AS1,TBL1XR1
CCDC18-AS1,TCF12
CCDC18-AS1,TCF7L2
CCDC18-AS1,TEAD1
CCDC18-AS1,XRN2
CCDC18-AS1,YY1
CCDC18-AS1,ZBTB7A
CCDC18-AS1,ZC3H11A
CCDC18-AS1,ZEB1
CCDC18-AS1,ZKSCAN1
CCDC18-AS1,ZMIZ1
CCDC18-AS1,ZMYND11
CCDC18-AS1,ZNF280D
CCDC18-AS1,ZNF644
CCDC18-AS1,ZNF706
CCDC18-AS1,ZNF83
CCNT2-AS1,ADNP
CCNT2-AS1,ARNT
CCNT2-AS1,ATF2
CCNT2-AS1,BACH1
CCNT2-AS1,BCLAF1
CCNT2-AS1,BCOR
CCNT2-AS1,BRD2
CCNT2-AS1,BRD4
CCNT2-AS1,CAMTA2
CCNT2-AS1,CASP8AP2
CCNT2-AS1,CBX3
CCNT2-AS1,CCNT2
CCNT2-AS1,CDK6
CCNT2-AS1,CDK8
CCNT2-AS1,CHD1
CCNT2-AS1,CHD2
CCNT2-AS1,CHD7
CCNT2-AS1,CHD8
CCNT2-AS1,CLOCK
CCNT2-AS1,CREB1
CCNT2-AS1,CREBBP
CCNT2-AS1,CSNK2A1
CCNT2-AS1,CTBP2
CCNT2-AS1,CTCF
CCNT2-AS1,CUX1
CCNT2-AS1,E2F3
CCNT2-AS1,EGR1
CCNT2-AS1,EHMT2
CCNT2-AS1,ELF1
CCNT2-AS1,ELF2
CCNT2-AS1,EP300
CCNT2-AS1,ETS2
CCNT2-AS1,ETV1
CCNT2-AS1,ETV5
CCNT2-AS1,EWSR1
CCNT2-AS1,EZH1
CCNT2-AS1,FOS
CCNT2-AS1,FOXG1
CCNT2-AS1,FOXO3
CCNT2-AS1,FOXP1
CCNT2-AS1,FOXP2
CCNT2-AS1,FUS
CCNT2-AS1,HDAC2
CCNT2-AS1,HDAC8
CCNT2-AS1,HIVEP1
CCNT2-AS1,HMGN3
CCNT2-AS1,JUN
CCNT2-AS1,JUND
CCNT2-AS1,KAT2A
CCNT2-AS1,KAT2B
CCNT2-AS1,KDM1A
CCNT2-AS1,KDM5A
CCNT2-AS1,KDM5B
CCNT2-AS1,KLF9
CCNT2-AS1,KMT2A
CCNT2-AS1,MAX
CCNT2-AS1,MEF2A
CCNT2-AS1,MITF
CCNT2-AS1,MTA3
CCNT2-AS1,MXD1
CCNT2-AS1,MXI1
CCNT2-AS1,NCOR1
CCNT2-AS1,NCOR2
CCNT2-AS1,NELFA
CCNT2-AS1,NFAT5
CCNT2-AS1,NFE2L2
CCNT2-AS1,NFIC
CCNT2-AS1,NFYC
CCNT2-AS1,NIPBL
CCNT2-AS1,NR2C2
CCNT2-AS1,NR3C1
CCNT2-AS1,NRF1
CCNT2-AS1,NSD2
CCNT2-AS1,NUP98
CCNT2-AS1,PBX1
CCNT2-AS1,PBX3
CCNT2-AS1,POLR2A
CCNT2-AS1,PSIP1
CCNT2-AS1,RAD21
CCNT2-AS1,RB1
CCNT2-AS1,RBL2
CCNT2-AS1,RCOR1
CCNT2-AS1,RUNX1
CCNT2-AS1,RUNX1T1
CCNT2-AS1,SMAD1
CCNT2-AS1,SMAD2
CCNT2-AS1,SMARCA4
CCNT2-AS1,SMC3
CCNT2-AS1,SP3
CCNT2-AS1,SSB
CCNT2-AS1,STAG1
CCNT2-AS1,STAT2
CCNT2-AS1,STAT3
CCNT2-AS1,SUZ12
CCNT2-AS1,TAF1
CCNT2-AS1,TAF3
CCNT2-AS1,TAF7
CCNT2-AS1,TBL1X
CCNT2-AS1,TBL1XR1
CCNT2-AS1,TCF12
CCNT2-AS1,TCF7L2
CCNT2-AS1,TEAD1
CCNT2-AS1,TERF1
CCNT2-AS1,YTHDC1
CCNT2-AS1,YY1
CCNT2-AS1,ZBTB7A
CCNT2-AS1,ZC3H11A
CCNT2-AS1,ZEB1
CCNT2-AS1,ZKSCAN1
CCNT2-AS1,ZMIZ1
CCNT2-AS1,ZMYND11
CCNT2-AS1,ZNF280D
CCNT2-AS1,ZNF407
CCNT2-AS1,ZNF644
CCNT2-AS1,ZNF83
CD27-AS1,ARNT
CD27-AS1,ARRB1
CD27-AS1,ATF2
CD27-AS1,BACH1
CD27-AS1,BACH2
CD27-AS1,BCL11A
CD27-AS1,BCLAF1
CD27-AS1,BCOR
CD27-AS1,BRD4
CD27-AS1,CAMTA1
CD27-AS1,CAMTA2
CD27-AS1,CBX3
CD27-AS1,CCNT2
CD27-AS1,CDK6
CD27-AS1,CDK8
CD27-AS1,CHD1
CD27-AS1,CHD2
CD27-AS1,CHD7
CD27-AS1,CHD8
CD27-AS1,CREB1
CD27-AS1,CREBBP
CD27-AS1,CSNK2A1
CD27-AS1,CTBP1
CD27-AS1,CTBP2
CD27-AS1,CTCF
CD27-AS1,CUX1
CD27-AS1,DDX5
CD27-AS1,E2F3
CD27-AS1,EGR1
CD27-AS1,ELF1
CD27-AS1,ELF2
CD27-AS1,EP300
CD27-AS1,ETS2
CD27-AS1,ETV1
CD27-AS1,ETV5
CD27-AS1,EZH1
CD27-AS1,FMR1
CD27-AS1,FOS
CD27-AS1,FOXG1
CD27-AS1,FOXO3
CD27-AS1,FOXP1
CD27-AS1,FOXP2
CD27-AS1,FUS
CD27-AS1,GLIS3
CD27-AS1,HDAC2
CD27-AS1,HIVEP3
CD27-AS1,HMGN3
CD27-AS1,HNRNPK
CD27-AS1,JUN
CD27-AS1,JUND
CD27-AS1,KAT2B
CD27-AS1,KDM1A
CD27-AS1,KDM5A
CD27-AS1,KDM5B
CD27-AS1,KLF9
CD27-AS1,MAX
CD27-AS1,MEF2A
CD27-AS1,MITF
CD27-AS1,MTA3
CD27-AS1,MXD1
CD27-AS1,MXI1
CD27-AS1,NCOA3
CD27-AS1,NCOR1
CD27-AS1,NCOR2
CD27-AS1,NELFA
CD27-AS1,NFAT5
CD27-AS1,NFE2L2
CD27-AS1,NFIC
CD27-AS1,NFYC
CD27-AS1,NIPBL
CD27-AS1,NR2F1
CD27-AS1,NR3C1
CD27-AS1,NRF1
CD27-AS1,NRIP1
CD27-AS1,NSD2
CD27-AS1,PBX1
CD27-AS1,PBX3
CD27-AS1,POLR2A
CD27-AS1,PRKDC
CD27-AS1,PSIP1
CD27-AS1,RAD21
CD27-AS1,RB1
CD27-AS1,RCOR1
CD27-AS1,RFX2
CD27-AS1,RUNX1
CD27-AS1,RUNX1T1
CD27-AS1,SMAD1
CD27-AS1,SMAD2
CD27-AS1,SMAD3
CD27-AS1,SMARCA4
CD27-AS1,SMARCC1
CD27-AS1,SMC3
CD27-AS1,SP3
CD27-AS1,SREBF2
CD27-AS1,STAG1
CD27-AS1,STAT2
CD27-AS1,STAT3
CD27-AS1,SUPT20H
CD27-AS1,SUZ12
CD27-AS1,TAF1
CD27-AS1,TAF15
CD27-AS1,TAF3
CD27-AS1,TAF7
CD27-AS1,TBL1X
CD27-AS1,TBL1XR1
CD27-AS1,TCF12
CD27-AS1,TCF4
CD27-AS1,TCF7L2
CD27-AS1,TDRD3
CD27-AS1,TEAD1
CD27-AS1,YY1
CD27-AS1,ZBTB7A
CD27-AS1,ZC3H11A
CD27-AS1,ZC3H8
CD27-AS1,ZEB1
CD27-AS1,ZKSCAN1
CD27-AS1,ZMIZ1
CD27-AS1,ZMYND11
CD27-AS1,ZNF280D
CD27-AS1,ZNF407
CD27-AS1,ZNF706
CD27-AS1,ZNF83
CD81-AS1,ARNT
CD81-AS1,ARRB1
CD81-AS1,ATF2
CD81-AS1,BACH1
CD81-AS1,BACH2
CD81-AS1,BCL11A
CD81-AS1,BCLAF1
CD81-AS1,BCOR
CD81-AS1,BRD4
CD81-AS1,CASP8AP2
CD81-AS1,CBX3
CD81-AS1,CBX5
CD81-AS1,CCNT2
CD81-AS1,CDK6
CD81-AS1,CDK8
CD81-AS1,CHD2
CD81-AS1,CHD4
CD81-AS1,CHD7
CD81-AS1,CHD8
CD81-AS1,CREB1
CD81-AS1,CREBBP
CD81-AS1,CSNK2A1
CD81-AS1,CTBP1
CD81-AS1,CTBP2
CD81-AS1,CTCF
CD81-AS1,CUX1
CD81-AS1,DDX5
CD81-AS1,E2F3
CD81-AS1,EGR1
CD81-AS1,ELF1
CD81-AS1,ELF2
CD81-AS1,EP300
CD81-AS1,ETS2
CD81-AS1,ETV1
CD81-AS1,EZH1
CD81-AS1,FOS
CD81-AS1,FOXG1
CD81-AS1,FOXO3
CD81-AS1,FOXP1
CD81-AS1,FOXP2
CD81-AS1,FUS
CD81-AS1,HDAC2
CD81-AS1,HDAC8
CD81-AS1,HMGN3
CD81-AS1,ICE1
CD81-AS1,ICE2
CD81-AS1,JUN
CD81-AS1,JUND
CD81-AS1,KAT2B
CD81-AS1,KDM1A
CD81-AS1,KDM5A
CD81-AS1,KDM5B
CD81-AS1,KLF9
CD81-AS1,MAX
CD81-AS1,MEF2A
CD81-AS1,MITF
CD81-AS1,MTA3
CD81-AS1,MXI1
CD81-AS1,NCOA3
CD81-AS1,NCOR1
CD81-AS1,NCOR2
CD81-AS1,NELFA
CD81-AS1,NFAT5
CD81-AS1,NFE2L2
CD81-AS1,NFIC
CD81-AS1,NFKB1
CD81-AS1,NFYC
CD81-AS1,NIPBL
CD81-AS1,NR2F1
CD81-AS1,NR3C1
CD81-AS1,NRF1
CD81-AS1,NSD2
CD81-AS1,PBX1
CD81-AS1,PBX3
CD81-AS1,POLR2A
CD81-AS1,PSIP1
CD81-AS1,RAD21
CD81-AS1,RB1
CD81-AS1,RCOR1
CD81-AS1,RFX2
CD81-AS1,RUNX1
CD81-AS1,RUNX1T1
CD81-AS1,SMAD1
CD81-AS1,SMAD2
CD81-AS1,SMAD3
CD81-AS1,SMAD5
CD81-AS1,SMARCC1
CD81-AS1,SMC3
CD81-AS1,SREBF2
CD81-AS1,STAG1
CD81-AS1,STAT3
CD81-AS1,SUZ12
CD81-AS1,TAF1
CD81-AS1,TAF3
CD81-AS1,TAF7
CD81-AS1,TBL1X
CD81-AS1,TBL1XR1
CD81-AS1,TCF12
CD81-AS1,TCF4
CD81-AS1,TCF7L2
CD81-AS1,TERF1
CD81-AS1,TFDP2
CD81-AS1,YY1
CD81-AS1,ZBTB7A
CD81-AS1,ZC3H11A
CD81-AS1,ZC3H8
CD81-AS1,ZEB1
CD81-AS1,ZKSCAN1
CD81-AS1,ZMIZ1
CD81-AS1,ZNF280D
CD81-AS1,ZNF83
CD81-AS1,ZNF84
CECR7,HLTF
CECR7,HNRNPL
CECR7,ILF3
CECR7,KHDRBS1
CECR7,SAFB2
CECR7,SND1
CECR7,XRCC6
CELF2-DT,ATF2
CELF2-DT,BCL11A
CELF2-DT,CBX3
CELF2-DT,CHD1
CELF2-DT,CHD7
CELF2-DT,CHD8
CELF2-DT,CTCF
CELF2-DT,EP300
CELF2-DT,ETV1
CELF2-DT,FOS
CELF2-DT,FUS
CELF2-DT,JUND
CELF2-DT,KDM5A
CELF2-DT,MITF
CELF2-DT,NFKB1
CELF2-DT,NR3C1
CELF2-DT,POLR2A
CELF2-DT,SMAD1
CELF2-DT,SMAD2
CELF2-DT,SMAD3
CELF2-DT,STAG1
CELF2-DT,STAT3
CELF2-DT,TCF12
CHRM3-AS2,AFF4
CHRM3-AS2,CBX3
CHRM3-AS2,CBX5
CHRM3-AS2,CHD1
CHRM3-AS2,CHD8
CHRM3-AS2,CREBBP
CHRM3-AS2,CTCF
CHRM3-AS2,CUX1
CHRM3-AS2,EP300
CHRM3-AS2,EZH1
CHRM3-AS2,FOS
CHRM3-AS2,FOXP1
CHRM3-AS2,FUS
CHRM3-AS2,HDAC2
CHRM3-AS2,JUN
CHRM3-AS2,JUND
CHRM3-AS2,KAT2B
CHRM3-AS2,KDM5A
CHRM3-AS2,KDM5B
CHRM3-AS2,MAX
CHRM3-AS2,MEF2A
CHRM3-AS2,MXI1
CHRM3-AS2,NFIC
CHRM3-AS2,NPM1
CHRM3-AS2,NR3C1
CHRM3-AS2,PBX3
CHRM3-AS2,POLR2A
CHRM3-AS2,PSIP1
CHRM3-AS2,RUNX1
CHRM3-AS2,SMAD1
CHRM3-AS2,SMAD2
CHRM3-AS2,SMARCA4
CHRM3-AS2,STAG1
CHRM3-AS2,STAT3
CHRM3-AS2,TAF1
CHRM3-AS2,TCF12
CHRM3-AS2,TCF4
CHRM3-AS2,TCF7L2
CHRM3-AS2,TEAD1
CHRM3-AS2,ZNF644
CKMT2-AS1,ADNP
CKMT2-AS1,ARNT
CKMT2-AS1,ATF2
CKMT2-AS1,BACH1
CKMT2-AS1,BCLAF1
CKMT2-AS1,BCOR
CKMT2-AS1,BRD4
CKMT2-AS1,CBX3
CKMT2-AS1,CBX5
CKMT2-AS1,CCNT2
CKMT2-AS1,CDK6
CKMT2-AS1,CDK8
CKMT2-AS1,CHD1
CKMT2-AS1,CHD2
CKMT2-AS1,CHD7
CKMT2-AS1,CHD8
CKMT2-AS1,CREB1
CKMT2-AS1,CREBBP
CKMT2-AS1,CSNK2A1
CKMT2-AS1,CTBP1
CKMT2-AS1,CTBP2
CKMT2-AS1,CTCF
CKMT2-AS1,CUX1
CKMT2-AS1,E2F3
CKMT2-AS1,EGR1
CKMT2-AS1,ELF1
CKMT2-AS1,ELF2
CKMT2-AS1,EP300
CKMT2-AS1,ETS2
CKMT2-AS1,ETV1
CKMT2-AS1,ETV5
CKMT2-AS1,EWSR1
CKMT2-AS1,EZH1
CKMT2-AS1,FMR1
CKMT2-AS1,FOS
CKMT2-AS1,FOXP1
CKMT2-AS1,FOXP2
CKMT2-AS1,FUS
CKMT2-AS1,HDAC2
CKMT2-AS1,HIVEP1
CKMT2-AS1,HMGN3
CKMT2-AS1,HNRNPD
CKMT2-AS1,HNRNPK
CKMT2-AS1,JUN
CKMT2-AS1,JUND
CKMT2-AS1,KAT2B
CKMT2-AS1,KDM1A
CKMT2-AS1,KDM5A
CKMT2-AS1,KDM5B
CKMT2-AS1,KHDRBS2
CKMT2-AS1,KLF9
CKMT2-AS1,MAX
CKMT2-AS1,MTA3
CKMT2-AS1,MXD1
CKMT2-AS1,MXI1
CKMT2-AS1,NCOR1
CKMT2-AS1,NELFA
CKMT2-AS1,NFAT5
CKMT2-AS1,NFE2L2
CKMT2-AS1,NFIC
CKMT2-AS1,NIPBL
CKMT2-AS1,NR2C2
CKMT2-AS1,NR3C1
CKMT2-AS1,NRF1
CKMT2-AS1,NSD2
CKMT2-AS1,PBX3
CKMT2-AS1,POLR2A
CKMT2-AS1,RAD21
CKMT2-AS1,RB1
CKMT2-AS1,RBFOX2
CKMT2-AS1,RCOR1
CKMT2-AS1,RORA
CKMT2-AS1,RUNX1
CKMT2-AS1,RUNX1T1
CKMT2-AS1,SMAD1
CKMT2-AS1,SMAD2
CKMT2-AS1,SMAD3
CKMT2-AS1,SMARCA4
CKMT2-AS1,SMC3
CKMT2-AS1,SRSF3
CKMT2-AS1,STAG1
CKMT2-AS1,STAT3
CKMT2-AS1,SUZ12
CKMT2-AS1,TAF1
CKMT2-AS1,TAF15
CKMT2-AS1,TAF3
CKMT2-AS1,TAF7
CKMT2-AS1,TBL1X
CKMT2-AS1,TBL1XR1
CKMT2-AS1,TCF12
CKMT2-AS1,TCF7L2
CKMT2-AS1,TEAD1
CKMT2-AS1,XRN2
CKMT2-AS1,YTHDC1
CKMT2-AS1,YY1
CKMT2-AS1,ZBTB7A
CKMT2-AS1,ZC3H11A
CKMT2-AS1,ZEB1
CKMT2-AS1,ZKSCAN1
CKMT2-AS1,ZMIZ1
CKMT2-AS1,ZNF280D
CKMT2-AS1,ZNF644
CKMT2-AS1,ZNF83
CKMT2-AS1,ZNF84
CLCA4-AS1,ADNP
CLCA4-AS1,AFF1
CLCA4-AS1,ARNT
CLCA4-AS1,ATF2
CLCA4-AS1,BACH1
CLCA4-AS1,BACH2
CLCA4-AS1,BCLAF1
CLCA4-AS1,BCOR
CLCA4-AS1,BRD2
CLCA4-AS1,CBX3
CLCA4-AS1,CCNT2
CLCA4-AS1,CDK6
CLCA4-AS1,CDK8
CLCA4-AS1,CHD7
CLCA4-AS1,CHD8
CLCA4-AS1,CLOCK
CLCA4-AS1,CREB1
CLCA4-AS1,CREBBP
CLCA4-AS1,CSNK2A1
CLCA4-AS1,CTBP2
CLCA4-AS1,CTCF
CLCA4-AS1,CTNNB1
CLCA4-AS1,CUX1
CLCA4-AS1,DDX5
CLCA4-AS1,E2F3
CLCA4-AS1,EGR1
CLCA4-AS1,ELF1
CLCA4-AS1,ELF2
CLCA4-AS1,EP300
CLCA4-AS1,ETS2
CLCA4-AS1,ETV1
CLCA4-AS1,FOS
CLCA4-AS1,FOXG1
CLCA4-AS1,FOXP1
CLCA4-AS1,FOXP2
CLCA4-AS1,HDAC2
CLCA4-AS1,HIVEP1
CLCA4-AS1,HMGN3
CLCA4-AS1,JUN
CLCA4-AS1,JUND
CLCA4-AS1,KAT2B
CLCA4-AS1,KDM1A
CLCA4-AS1,KDM5A
CLCA4-AS1,KDM5B
CLCA4-AS1,KLF9
CLCA4-AS1,MAX
CLCA4-AS1,MITF
CLCA4-AS1,MTA3
CLCA4-AS1,MXI1
CLCA4-AS1,NCOR1
CLCA4-AS1,NELFA
CLCA4-AS1,NFAT5
CLCA4-AS1,NFIC
CLCA4-AS1,NFKB1
CLCA4-AS1,NFYC
CLCA4-AS1,NIPBL
CLCA4-AS1,NR3C1
CLCA4-AS1,NRF1
CLCA4-AS1,NSD2
CLCA4-AS1,POLR2A
CLCA4-AS1,PSIP1
CLCA4-AS1,RAD21
CLCA4-AS1,RB1
CLCA4-AS1,RCOR1
CLCA4-AS1,RFX2
CLCA4-AS1,RUNX1
CLCA4-AS1,RUNX1T1
CLCA4-AS1,SMAD1
CLCA4-AS1,SMAD2
CLCA4-AS1,SMAD3
CLCA4-AS1,SMARCC1
CLCA4-AS1,SMC3
CLCA4-AS1,STAG1
CLCA4-AS1,STAT3
CLCA4-AS1,SUPT20H
CLCA4-AS1,SUZ12
CLCA4-AS1,TAF1
CLCA4-AS1,TAF3
CLCA4-AS1,TAF7
CLCA4-AS1,TBL1X
CLCA4-AS1,TBL1XR1
CLCA4-AS1,TCF12
CLCA4-AS1,TCF4
CLCA4-AS1,TCF7L2
CLCA4-AS1,YTHDC1
CLCA4-AS1,YY1
CLCA4-AS1,ZBTB7A
CLCA4-AS1,ZC3H11A
CLCA4-AS1,ZEB1
CLCA4-AS1,ZKSCAN1
CLCA4-AS1,ZMIZ1
CLCA4-AS1,ZNF83
CPB2-AS1,AFF1
CPB2-AS1,ARNT
CPB2-AS1,ATF2
CPB2-AS1,BACH1
CPB2-AS1,BACH2
CPB2-AS1,BCL11A
CPB2-AS1,BCLAF1
CPB2-AS1,BCOR
CPB2-AS1,BRD2
CPB2-AS1,CBX3
CPB2-AS1,CBX5
CPB2-AS1,CCNT2
CPB2-AS1,CDK6
CPB2-AS1,CDK8
CPB2-AS1,CHD1
CPB2-AS1,CHD2
CPB2-AS1,CHD4
CPB2-AS1,CHD7
CPB2-AS1,CHD8
CPB2-AS1,CLOCK
CPB2-AS1,CREB1
CPB2-AS1,CREBBP
CPB2-AS1,CREM
CPB2-AS1,CTCF
CPB2-AS1,CTNNB1
CPB2-AS1,CUX1
CPB2-AS1,EGR1
CPB2-AS1,ELF1
CPB2-AS1,EP300
CPB2-AS1,ETS2
CPB2-AS1,ETV1
CPB2-AS1,ETV5
CPB2-AS1,EWSR1
CPB2-AS1,EZH1
CPB2-AS1,FOS
CPB2-AS1,FOXP1
CPB2-AS1,FOXP2
CPB2-AS1,FUBP3
CPB2-AS1,FUS
CPB2-AS1,HDAC2
CPB2-AS1,HDAC8
CPB2-AS1,HMGN3
CPB2-AS1,HNRNPD
CPB2-AS1,HNRNPK
CPB2-AS1,HNRNPL
CPB2-AS1,ILF3
CPB2-AS1,JUN
CPB2-AS1,JUND
CPB2-AS1,KAT2B
CPB2-AS1,KDM1A
CPB2-AS1,KDM5A
CPB2-AS1,KDM5B
CPB2-AS1,KLF9
